pays,annee,all,00-14,15-29,30-44,45-59,60+,M,M 00-14,M 15-29,M 30-44,M 45-59,M 60+,F,F 00-14,F 15-29,F 30-44,F 45-59,F 60+
Romania,2003,25.0,4.9399999999999995,20.66,32.68,43.43,39.58,40.589999999999996,6.03,32.42,53.83,73.32,65.74,10.309999999999999,3.79,8.33,11.24,15.4,20.16
Romania,2004,24.03,6.000000000000001,19.48,31.15,39.36,39.69,38.9,7.460000000000001,29.689999999999998,51.95,67.01,65.91,9.99,4.470000000000001,8.77,10.030000000000001,13.45,19.96
Romania,2005,23.61,5.2299999999999995,19.450000000000003,29.36,40.76,39.19,37.79,6.22,29.689999999999998,48.230000000000004,68.19,64.34,10.290000000000001,4.210000000000001,8.690000000000001,10.129999999999999,15.030000000000001,20.810000000000002
Romania,2006,23.55,5.03,19.78,30.019999999999996,39.980000000000004,38.39,38.04,6.25,30.75,49.120000000000005,67.7,63.230000000000004,9.870000000000001,3.74,8.29,10.510000000000002,13.89,20.05
Romania,2007,22.93,4.42,21.17,28.11,36.769999999999996,39.370000000000005,36.68,5.65,33.33,45.37,60.86,63.71,9.92,3.15,8.459999999999999,10.43,14.120000000000001,21.25
Romania,2008,24.28,5.12,23.15,28.5,40.709999999999994,39.07,39.28,6.1,36.900000000000006,46.79,69.05000000000001,63.58,10.030000000000001,4.07,8.77,9.68,14.030000000000001,20.91
Russia,1970,,,,,,,,,,,,,,,,,,
Russia,1971,,,,,,,,,,,,,,,,,,
Russia,1972,,,,,,,,,,,,,,,,,,
Russia,1973,,,,,,,,,,,,,,,,,,
Russia,1974,,,,,,,,,,,,,,,,,,
Russia,1975,,,,,,,,,,,,,,,,,,
Russia,1976,,,,,,,,,,,,,,,,,,
Russia,1977,,,,,,,,,,,,,,,,,,
Russia,1978,,,,,,,,,,,,,,,,,,
Russia,1979,,,,,,,,,,,,,,,,,,
Russia,1980,62.42,8.29,66.4,96.14999999999999,93.52000000000001,70.91,106.35,10.74,110.56,160.39,162.68,135.09,25.700000000000003,5.760000000000001,20.619999999999997,34.04,40.239999999999995,45.47
Russia,1981,62.67,9.0,65.77000000000001,95.18,94.69,72.86,107.28,11.74,109.81,160.19,163.47,141.64999999999998,25.39,6.18,20.16,32.19,40.5,45.85
Russia,1982,114.18,16.23,117.81,172.50999999999996,175.55,134.88,194.3,21.15,197.99999999999997,289.29999999999995,301.71000000000004,252.27999999999997,46.4,11.12,35.45,59.56,73.57000000000001,86.4
Russia,1983,68.83999999999999,13.650000000000002,72.19,100.19,102.85999999999999,81.27000000000001,116.55,17.580000000000002,120.9,169.23999999999998,176.51999999999998,150.0,28.090000000000003,9.590000000000002,22.39,33.57,41.92,52.06
Russia,1984,68.57,13.18,71.74000000000001,100.39999999999999,103.86,79.25999999999999,115.9,16.87,120.25,169.16,178.45000000000002,144.95000000000002,27.840000000000003,9.370000000000001,22.12,33.97,41.05,51.379999999999995
Russia,1985,97.87,14.15,98.03,144.51999999999998,156.64,118.92,163.66000000000003,18.230000000000004,163.28,238.46000000000004,262.78999999999996,216.63,41.769999999999996,9.940000000000001,31.05,53.21999999999999,66.94,79.41
Russia,1986,78.12,14.47,81.13999999999999,106.69999999999999,115.33999999999999,110.38000000000001,127.38000000000001,18.57,132.78,174.51000000000002,187.03,190.36999999999998,36.24,10.260000000000002,28.089999999999996,40.44,54.23,78.32
Russia,1987,80.43999999999998,13.780000000000001,83.85,110.81,117.91,115.08,132.06,17.91,137.57999999999998,183.61,190.43,200.47000000000003,36.38,9.52,28.65,39.26,55.650000000000006,80.37
Russia,1988,95.05,16.3,105.24,133.8,135.05999999999997,123.69999999999999,157.2,21.119999999999997,173.17,224.54000000000002,222.25000000000003,214.91,40.85,11.34,35.47,44.290000000000006,59.86,85.06
Russia,1989,111.44999999999999,17.680000000000003,126.67999999999999,163.45,156.15,132.57999999999998,187.26,23.24,211.14000000000001,278.83000000000004,261.82,233.74,44.32,11.93,39.809999999999995,49.53,64.72999999999999,87.94
Russia,1990,117.39000000000001,18.97,131.45999999999998,175.23000000000002,163.46,139.0,196.81,24.59,217.58999999999997,298.53,275.04999999999995,244.50999999999996,46.8,13.17,42.660000000000004,53.41,66.42,90.82
Russia,1991,64.85000000000001,10.2,73.49000000000001,98.0,89.48,74.53,108.84,13.42,121.35,166.45,150.48000000000002,133.38,25.509999999999998,6.86,23.68,29.91,36.379999999999995,47.78
Russia,1992,75.5,10.239999999999998,84.63,117.03,109.37,80.09,126.85,13.31,139.82,198.44,186.16,141.5,28.990000000000002,7.069999999999999,27.189999999999998,36.11,42.25,50.239999999999995
Russia,1993,89.92,10.9,99.51000000000002,140.69,135.67,91.24,151.3,13.84,163.04000000000002,238.69,231.73000000000002,164.36,34.300000000000004,7.870000000000001,33.25,43.4,51.71000000000001,54.83
Russia,1994,93.4,10.309999999999999,103.19,146.15,143.32999999999998,94.12,157.97,13.07,168.82999999999998,248.35000000000002,247.94,171.1,34.91,7.44,34.519999999999996,44.84,52.33,54.769999999999996
Russia,1995,89.47,9.68,100.88,138.89000000000001,136.23,89.78999999999999,150.18,12.11,164.16,234.56,235.19,159.27,34.22,7.17,34.53,44.129999999999995,50.59,53.2
Russia,1996,80.69,8.69,92.63000000000001,124.47999999999999,119.03999999999999,84.16,135.37,10.709999999999999,149.4,211.14,205.98,149.54999999999998,31.03,6.590000000000001,33.03,38.78,43.94,49.26
Russia,1997,74.91,8.51,87.03,113.48,107.77000000000001,82.42,125.21000000000001,10.229999999999999,139.07999999999998,192.08,185.79,147.87,29.509999999999998,6.72,32.42,35.83,40.36,47.57
Russia,1998,73.12,8.48,86.21000000000001,111.58000000000001,102.74000000000001,79.32,121.75999999999999,10.22,137.39999999999998,189.34,177.04999999999998,139.09,28.99,6.65,32.61,34.78,38.58,47.18
Russia,1999,84.65,10.46,96.56,126.52000000000001,124.57,94.31,141.18,13.170000000000002,153.94,213.61,214.97,166.98000000000002,33.59,7.61,36.83,40.39,46.71,54.150000000000006
Russia,2000,87.03,10.19,101.27000000000001,129.48000000000002,128.92000000000002,94.09,145.84,12.66,163.06,218.13,224.64999999999998,167.37,33.839999999999996,7.6000000000000005,37.510000000000005,41.33,46.52,53.36
Russia,2001,88.94,10.74,103.44999999999999,131.75,131.97,96.21000000000001,149.18,13.43,167.01,221.78999999999996,230.07,171.68,34.55,7.91,38.419999999999995,42.0,47.480000000000004,54.27
Russia,2002,89.06,9.73,104.24000000000001,134.54,128.9,96.9,148.98999999999998,12.229999999999999,168.06,224.85000000000002,224.06,173.11,34.97,7.12,39.239999999999995,44.47,46.91,54.150000000000006
Russia,2003,85.36,10.08,98.64,128.05,124.69999999999999,93.94,143.41,12.58,158.62,215.74,218.57,168.76,33.99,7.470000000000001,37.83,42.989999999999995,44.8,53.57
Russia,2004,80.72,9.45,93.39999999999999,122.59,115.88999999999999,88.78999999999999,135.35,11.530000000000001,150.54000000000002,205.33999999999997,202.59,160.18,32.489999999999995,7.29,35.48,42.61,42.43,50.17999999999999
Russia,2005,75.48,8.86,88.51,115.08000000000001,107.07,81.53999999999999,126.72999999999999,10.27,142.36,194.47,188.37,145.95,30.229999999999997,7.370000000000001,33.92,38.53,38.59,46.67
Russia,2006,68.27000000000001,8.57,82.03999999999999,103.52,92.89,74.67,114.25999999999999,10.46,131.59,174.69,162.52,133.36,27.659999999999997,6.58,31.820000000000004,35.04,34.370000000000005,43.099999999999994
Russia,2007,,,,,,,,,,,,,,,,,,
Russia,2008,,,,,,,,,,,,,,,,,,
Serbia,1970,,,,,,,,,,,,,,,,,,
Serbia,1971,,,,,,,,,,,,,,,,,,
Serbia,1972,,,,,,,,,,,,,,,,,,
Serbia,1973,,,,,,,,,,,,,,,,,,
Serbia,1974,,,,,,,,,,,,,,,,,,
Serbia,1975,,,,,,,,,,,,,,,,,,
Serbia,1976,,,,,,,,,,,,,,,,,,
Serbia,1977,,,,,,,,,,,,,,,,,,
Serbia,1978,,,,,,,,,,,,,,,,,,
Serbia,1979,,,,,,,,,,,,,,,,,,
Serbia,1980,,,,,,,,,,,,,,,,,,
Serbia,1981,,,,,,,,,,,,,,,,,,
Serbia,1982,,,,,,,,,,,,,,,,,,
Serbia,1983,,,,,,,,,,,,,,,,,,
Serbia,1984,,,,,,,,,,,,,,,,,,
Serbia,1985,,,,,,,,,,,,,,,,,,
Serbia,1986,,,,,,,,,,,,,,,,,,
Serbia,1987,,,,,,,,,,,,,,,,,,
Serbia,1988,,,,,,,,,,,,,,,,,,
Serbia,1989,,,,,,,,,,,,,,,,,,
Serbia,1990,,,,,,,,,,,,,,,,,,
Serbia,1991,,,,,,,,,,,,,,,,,,
Serbia,1992,,,,,,,,,,,,,,,,,,
Serbia,1993,,,,,,,,,,,,,,,,,,
Serbia,1994,,,,,,,,,,,,,,,,,,
Serbia,1995,,,,,,,,,,,,,,,,,,
Serbia,1996,,,,,,,,,,,,,,,,,,
Serbia,1997,,,,,,,,,,,,,,,,,,
Serbia,1998,29.85,4.35,29.78,34.86,40.91,62.1,46.1,4.92,47.39,54.89,60.28,98.87,14.91,3.77,11.709999999999999,15.0,22.259999999999998,35.89
Serbia,1999,28.290000000000003,3.8499999999999996,26.84,29.51,40.65,66.08,42.97,3.9400000000000004,41.050000000000004,46.08,61.78000000000001,101.67000000000002,14.85,3.7600000000000002,12.26,13.149999999999999,20.310000000000002,40.23
Serbia,2000,26.400000000000002,3.44,24.849999999999998,28.93,36.18,62.31,40.87,3.83,38.75,44.98,56.73,97.75999999999999,13.27,3.03,10.58,13.11,16.4,37.330000000000005
Serbia,2001,27.67,4.8999999999999995,25.02,31.4,39.97,59.95,42.870000000000005,6.17,38.29,49.629999999999995,59.980000000000004,97.72999999999999,13.870000000000001,3.55,11.4,13.44,20.76,33.11
Serbia,2002,23.45,3.4699999999999998,20.880000000000003,25.189999999999998,33.32,56.22,37.0,4.37,32.74,40.53,52.39999999999999,90.36,11.030000000000001,2.51,8.67,10.07,14.98,30.95
Serbia,2003,21.85,2.63,18.53,24.39,33.480000000000004,50.67999999999999,33.89,2.79,29.33,37.68,52.71,79.5,10.83,2.46,7.35,11.309999999999999,14.950000000000001,29.93
Serbia,2004,21.16,2.4800000000000004,18.03,21.29,33.85,51.28,33.37,3.21,28.770000000000003,32.69,50.919999999999995,86.63999999999999,10.21,1.71,6.9,10.07,17.42,26.23
Serbia,2005,23.31,2.36,19.22,24.25,35.35,59.78,36.11,2.77,29.900000000000002,37.07,53.78,96.56,11.73,1.93,8.11,11.56,17.65,33.08
Serbia,2006,25.21,3.33,22.060000000000002,27.85,37.87,58.01,38.94,4.16,35.16,43.08,58.03,89.96000000000001,12.52,2.46,8.46,12.77,18.5,34.53
Serbia,2007,25.62,2.96,25.75,26.21,37.45,58.06,39.81,3.0599999999999996,42.019999999999996,41.14,56.65,90.88,12.43,2.87,8.85,11.37,19.07,33.78
Serbia,2008,23.98,2.42,23.23,25.61,38.35,50.57,38.019999999999996,2.91,38.53,41.89,58.74,79.25999999999999,10.84,1.9,7.329999999999999,9.35,18.81,29.62
Singapore,1970,33.36,4.96,29.9,22.95,39.519999999999996,113.00999999999999,50.809999999999995,5.8100000000000005,44.91,33.7,56.45,184.42999999999998,18.38,4.07,14.450000000000001,11.34,20.48,67.55
Singapore,1971,39.419999999999995,6.37,34.08,26.990000000000002,53.31,126.45,57.629999999999995,7.88,48.459999999999994,34.41,73.07,206.32,22.71,4.779999999999999,19.27,19.14,31.04,64.31
Singapore,1972,40.88,6.38,35.03,27.43,50.41,139.85,62.49,8.24,55.26,42.86,79.99,207.79000000000002,20.560000000000002,4.41,14.15,11.34,16.83,90.63
Singapore,1973,39.370000000000005,5.5200000000000005,34.99,26.8,46.42,135.56,60.17,8.549999999999999,52.08,37.64,70.44,216.47000000000003,21.37,2.33,17.33,15.5,19.49,84.39
Singapore,1974,31.83,4.7299999999999995,29.79,30.369999999999997,34.89,93.94,48.94,4.86,40.480000000000004,44.46,43.87,177.68,18.59,4.59,18.72,15.83,24.51,46.040000000000006
Singapore,1975,33.269999999999996,3.96,25.340000000000003,27.53,36.92,119.15,52.620000000000005,5.07,37.99,38.84,49.28,216.01,18.2,2.79,12.17,16.05,22.9,61.97
Singapore,1976,30.49,5.180000000000001,27.339999999999996,23.81,32.95,101.08999999999999,42.41,4.51,35.89,32.05,37.0,164.58,20.86,5.9,18.400000000000002,15.389999999999999,28.410000000000004,58.36
Singapore,1977,27.759999999999998,4.05,25.29,23.48,24.54,96.66999999999999,39.84,2.46,34.68,34.36,33.010000000000005,151.14,18.06,5.74,15.51,12.55,15.01,64.2
Singapore,1978,31.58,3.62,31.099999999999998,26.8,26.93,108.48,46.690000000000005,4.75,44.15,41.48,33.58,170.57,18.509999999999998,2.42,17.43,12.03,19.65,65.99000000000001
Singapore,1979,27.53,4.7,22.34,19.740000000000002,28.759999999999998,100.50999999999999,38.599999999999994,3.99,30.07,25.259999999999998,41.36,152.15,17.490000000000002,5.46,14.25,14.209999999999999,14.73,60.129999999999995
Singapore,1980,27.380000000000003,3.9400000000000004,26.91,19.709999999999997,32.15,87.03,36.59,3.82,38.01,28.84,42.739999999999995,111.03999999999999,18.19,4.09,15.17,10.319999999999999,20.82,65.84
Singapore,1981,24.25,5.23,21.77,19.82,25.37,77.42,33.769999999999996,6.84,32.74,27.020000000000003,40.26,98.38999999999999,14.92,3.49,10.17,12.39,9.64,61.28
Singapore,1982,26.75,2.58,29.48,22.27,25.77,83.38,37.67,3.5,44.23,31.74,39.08,107.69999999999999,15.830000000000002,1.6199999999999999,13.850000000000001,12.48,11.68,62.61
Singapore,1983,29.66,3.9299999999999997,25.65,27.35,31.0,96.64,41.13,3.75,36.84,40.760000000000005,42.07000000000001,131.2,18.700000000000003,4.11,13.77,13.61,19.42,68.89
Singapore,1984,26.290000000000003,4.02,28.88,23.79,30.369999999999997,68.75,38.41,5.53,43.550000000000004,35.91,41.64,99.9,15.030000000000001,2.4000000000000004,13.350000000000001,11.33,18.64,48.019999999999996
Singapore,1985,28.95,2.0700000000000003,28.71,28.480000000000004,31.599999999999998,85.5,40.03,1.82,41.5,40.67,43.39,114.97,18.17,2.3200000000000003,15.17,15.92,19.46,61.379999999999995
Singapore,1986,27.169999999999998,3.2399999999999998,27.25,26.62,29.36,77.39000000000001,37.72,3.15,41.42,34.85,42.03,105.12,17.05,3.34,12.25,18.13,16.439999999999998,55.82
Singapore,1987,23.91,3.22,22.57,23.61,24.2,72.14,33.269999999999996,4.63,30.7,31.55,29.93,108.81,16.060000000000002,1.71,13.98,15.370000000000001,18.39,49.92
Singapore,1988,26.72,3.93,26.740000000000002,26.12,30.119999999999997,73.17,37.41,4.15,37.82,35.629999999999995,44.17,103.56,16.65,3.7100000000000004,15.15,16.369999999999997,15.95,49.489999999999995
Singapore,1989,27.96,4.539999999999999,30.72,26.2,26.63,78.53,37.33,5.710000000000001,41.33,36.16,39.71,97.17,18.95,3.2800000000000002,19.630000000000003,15.959999999999999,13.46,64.53999999999999
Singapore,1990,24.1,2.75,26.77,21.990000000000002,27.96,63.92,32.05,3.46,37.54,29.009999999999998,37.839999999999996,81.07,16.29,1.9700000000000002,15.59,14.729999999999999,17.990000000000002,49.63
Singapore,1991,19.82,3.46,21.86,18.81,18.37,55.120000000000005,27.729999999999997,3.34,32.940000000000005,25.110000000000003,27.16,75.83,12.180000000000001,3.6100000000000003,10.379999999999999,12.290000000000001,9.52,38.03
Singapore,1992,18.14,2.84,19.2,17.240000000000002,18.770000000000003,50.18,24.58,3.01,31.58,21.81,26.990000000000002,59.11,11.610000000000001,2.6699999999999995,6.52,12.53,10.52,41.44
Singapore,1993,18.35,1.74,20.060000000000002,15.780000000000001,22.82,49.83,26.64,1.96,32.300000000000004,20.759999999999998,32.09,72.23,10.569999999999999,1.52,7.66,10.66,13.42,32.379999999999995
Singapore,1994,19.060000000000002,2.4299999999999997,20.89,16.78,20.47,53.870000000000005,26.18,3.23,30.1,20.92,30.42,72.13,12.28,1.58,11.600000000000001,12.549999999999999,10.45,39.05
Singapore,1995,19.45,2.54,19.41,18.04,23.95,53.120000000000005,27.509999999999998,2.92,28.14,23.92,35.83,75.3,11.91,2.12,10.530000000000001,12.030000000000001,12.010000000000002,35.769999999999996
Singapore,1996,14.77,2.4299999999999997,18.259999999999998,11.45,14.01,41.57,20.9,2.0,27.770000000000003,17.03,19.869999999999997,56.339999999999996,9.110000000000001,2.88,8.59,5.79,8.11,31.1
Singapore,1997,17.77,1.7999999999999998,20.2,16.55,18.71,48.74,26.22,2.8600000000000003,31.05,23.150000000000002,25.259999999999998,74.10000000000001,9.9,0.65,9.370000000000001,9.82,12.149999999999999,28.410000000000004
Singapore,1998,16.62,1.2,18.01,13.7,20.31,47.85,22.33,2.03,23.72,21.04,27.41,59.39,11.16,0.32,12.309999999999999,6.3100000000000005,13.24,38.46
Singapore,1999,14.42,1.97,14.860000000000001,13.379999999999999,16.68,39.629999999999995,21.0,2.43,21.060000000000002,20.28,22.55,60.650000000000006,8.29,1.49,8.690000000000001,6.46,10.8,22.29
Singapore,2000,15.49,1.9699999999999998,17.549999999999997,16.19,18.29,35.82,22.93,2.17,25.6,25.57,23.29,57.699999999999996,8.49,1.7599999999999998,9.610000000000001,6.84,13.32,17.49
Singapore,2001,14.91,1.98,19.57,14.11,16.77,32.56,21.43,1.92,31.09,19.74,22.29,46.06,8.68,2.02,8.15,8.59,11.24,21.17
Singapore,2002,14.63,1.36,18.029999999999998,15.06,14.169999999999998,36.54,20.490000000000002,1.82,24.49,20.549999999999997,19.92,53.75,9.23,0.88,11.8,9.71,8.39,22.48
Singapore,2003,15.04,1.6199999999999999,19.509999999999998,12.94,17.65,35.51,21.96,2.37,29.93,18.88,24.34,50.78,8.58,0.8400000000000001,9.16,7.2,10.879999999999999,23.67
Singapore,2004,14.1,1.9,14.799999999999999,14.92,19.060000000000002,31.259999999999998,19.65,2.1799999999999997,20.57,21.189999999999998,25.080000000000002,45.96,9.059999999999999,1.62,9.15,8.97,13.0,20.099999999999998
Singapore,2005,13.84,0.93,14.14,15.3,18.05,33.24,20.47,0.51,21.25,23.740000000000002,23.65,52.44,7.84,1.36,7.09,7.11,12.44,18.73
Singapore,2006,,,,,,,,,,,,,,,,,,
Singapore,2007,,,,,,,,,,,,,,,,,,
Singapore,2008,,,,,,,,,,,,,,,,,,
Slovakia,1970,,,,,,,,,,,,,,,,,,
Slovakia,1971,,,,,,,,,,,,,,,,,,
Slovakia,1972,,,,,,,,,,,,,,,,,,
Slovakia,1973,,,,,,,,,,,,,,,,,,
Slovakia,1974,,,,,,,,,,,,,,,,,,
Slovakia,1975,,,,,,,,,,,,,,,,,,
Slovakia,1976,,,,,,,,,,,,,,,,,,
Slovakia,1977,,,,,,,,,,,,,,,,,,
Slovakia,1978,,,,,,,,,,,,,,,,,,
Slovakia,1979,,,,,,,,,,,,,,,,,,
Slovakia,1980,,,,,,,,,,,,,,,,,,
Slovakia,1981,,,,,,,,,,,,,,,,,,
Slovakia,1982,,,,,,,,,,,,,,,,,,
Slovakia,1983,,,,,,,,,,,,,,,,,,
Slovakia,1984,,,,,,,,,,,,,,,,,,
Slovakia,1985,,,,,,,,,,,,,,,,,,
Slovakia,1986,,,,,,,,,,,,,,,,,,
Slovakia,1987,,,,,,,,,,,,,,,,,,
Slovakia,1988,,,,,,,,,,,,,,,,,,
Slovakia,1989,,,,,,,,,,,,,,,,,,
Slovakia,1990,,,,,,,,,,,,,,,,,,
Slovakia,1991,,,,,,,,,,,,,,,,,,
Slovakia,1992,33.849999999999994,4.7,31.199999999999996,45.82,52.64999999999999,56.620000000000005,56.11,5.78,50.69,76.58000000000001,89.65,96.06,13.379999999999999,3.56,10.99,14.64,19.490000000000002,29.409999999999997
Slovakia,1993,30.17,4.9399999999999995,31.81,38.55,48.05,43.18000000000001,50.230000000000004,6.27,51.06,65.82,82.97,73.18,11.43,3.55,11.82,10.870000000000001,16.310000000000002,22.4
Slovakia,1994,28.2,3.95,27.859999999999996,37.160000000000004,43.61,45.35,47.2,4.75,46.309999999999995,62.86000000000001,70.31,83.02999999999999,10.799999999999999,3.13,8.8,11.05,19.59,19.46
Slovakia,1995,29.47,5.91,27.91,38.919999999999995,44.88,46.790000000000006,48.64,6.49,46.150000000000006,62.78,77.57,82.16,11.950000000000001,5.29,9.07,14.68,15.280000000000001,23.12
Slovakia,1996,26.79,5.46,25.419999999999998,36.87,39.06,41.86,44.81,5.97,42.87,62.5,67.39,72.02000000000001,10.23,4.9399999999999995,7.380000000000001,10.85,13.49,22.240000000000002
Slovakia,1997,29.35,4.32,31.04,37.86,46.54,42.54,49.99,5.300000000000001,51.29,66.27000000000001,78.12,78.53999999999999,10.32,3.29,10.059999999999999,8.98,17.73,18.76
Slovakia,1998,30.3,4.23,32.49,42.22,43.769999999999996,43.53,51.38999999999999,4.14,53.63,71.88,78.55999999999999,77.3,10.77,4.35,10.61,12.11,11.73,21.52
Slovakia,1999,27.61,5.42,26.080000000000002,37.06,43.5,41.22,46.22,7.41,41.68,62.53,75.45,72.28,10.4,3.33,9.96,11.18,14.02,20.6
Slovakia,2000,27.35,4.930000000000001,27.729999999999997,33.94,43.69,42.010000000000005,45.99,7.42,45.019999999999996,57.269999999999996,74.33,74.41,10.11,2.34,9.86,10.2,15.370000000000001,20.43
Slovakia,2001,26.08,4.79,25.69,35.69,39.05,39.050000000000004,43.78,7.26,41.67,60.52,64.37,70.61,9.72,2.2,9.11,10.53,15.33,18.4
Slovakia,2002,25.589999999999996,4.7,26.099999999999998,32.629999999999995,40.17,38.17,43.0,5.22,41.019999999999996,54.19,71.2,72.08,9.82,4.15,10.61,10.76,11.120000000000001,17.16
Slovakia,2003,26.590000000000003,3.9299999999999997,24.39,35.42,47.5,37.019999999999996,44.69,4.6899999999999995,39.44,61.7,80.75999999999999,64.46,9.719999999999999,3.13,8.73,8.799999999999999,16.23,19.150000000000002
Slovakia,2004,24.189999999999998,4.62,24.270000000000003,31.16,40.72,32.37,40.25,4.61,39.769999999999996,52.67,68.3,59.669999999999995,9.3,4.62,8.15,9.31,14.58,14.82
Slovakia,2005,23.54,3.0999999999999996,21.97,31.77,40.65,33.86,39.57,2.86,35.519999999999996,53.04,69.82000000000001,63.76,8.79,3.38,7.83,10.17,13.07,14.46
Slovakia,2006,,,,,,,,,,,,,,,,,,
Slovakia,2007,,,,,,,,,,,,,,,,,,
Slovakia,2008,,,,,,,,,,,,,,,,,,
Slovenia,1970,,,,,,,,,,,,,,,,,,
Slovenia,1971,,,,,,,,,,,,,,,,,,
Slovenia,1972,,,,,,,,,,,,,,,,,,
Slovenia,1973,,,,,,,,,,,,,,,,,,
Slovenia,1974,,,,,,,,,,,,,,,,,,
Slovenia,1975,,,,,,,,,,,,,,,,,,
Slovenia,1976,,,,,,,,,,,,,,,,,,
Slovenia,1977,,,,,,,,,,,,,,,,,,
Slovenia,1978,,,,,,,,,,,,,,,,,,
Slovenia,1979,,,,,,,,,,,,,,,,,,
Slovenia,1980,,,,,,,,,,,,,,,,,,
Slovenia,1981,,,,,,,,,,,,,,,,,,
Slovenia,1982,,,,,,,,,,,,,,,,,,
Slovenia,1983,,,,,,,,,,,,,,,,,,
Slovenia,1984,,,,,,,,,,,,,,,,,,
Slovenia,1985,52.089999999999996,9.16,54.940000000000005,54.35999999999999,85.74000000000001,91.17999999999999,84.69,9.94,89.53999999999999,85.4,140.51,162.45999999999998,22.939999999999998,8.32,20.099999999999998,21.400000000000002,33.2,49.839999999999996
Slovenia,1986,48.980000000000004,6.3,49.7,54.959999999999994,82.95,84.89,81.82,9.030000000000001,81.69,92.52,128.35,160.09,19.64,3.41,17.509999999999998,15.14,39.44,41.07
Slovenia,1987,50.410000000000004,6.11,51.39,56.7,86.00999999999999,86.52000000000001,80.80000000000001,9.58,83.38999999999999,89.93999999999998,134.76000000000002,142.87,22.799999999999997,2.47,19.5,21.57,39.29,54.260000000000005
Slovenia,1988,52.67,8.83,52.209999999999994,61.800000000000004,85.7,89.16,82.35,10.36,79.96,97.28,130.58,153.77,26.17,7.22,24.37,24.310000000000002,42.07,53.480000000000004
Slovenia,1989,55.59,7.760000000000001,60.37,59.220000000000006,92.23,95.03,87.39,10.91,91.35,97.07,138.17,161.51,26.84,4.44,29.31,19.36,47.4,56.74
Slovenia,1990,47.85,9.32,48.63,49.55,77.66000000000001,87.69,76.77,12.5,76.5,78.38,126.97999999999999,148.03,21.669999999999998,5.97,20.67,19.41,29.560000000000002,51.650000000000006
Slovenia,1991,51.88,5.92,54.400000000000006,65.21,81.08,84.44,86.49,8.25,90.63,108.57000000000001,126.38999999999999,156.42000000000002,20.6,3.46,17.76,19.91,36.38,44.120000000000005
Slovenia,1992,48.9,6.62,49.86000000000001,58.28,66.37,99.3,77.9,8.05,79.8,93.71000000000001,104.11999999999999,163.66,22.62,5.13,19.560000000000002,21.57,28.96,60.540000000000006
Slovenia,1993,50.86,6.8999999999999995,55.89,65.53,66.75,89.24,84.87,8.75,94.35,106.41,113.22,155.6,19.9,4.95,16.6,23.419999999999998,20.89,51.78
Slovenia,1994,53.36,11.629999999999999,64.63,58.71,73.35,85.13,87.03999999999999,13.93,105.21,96.82,116.55000000000001,152.73,22.35,9.200000000000001,23.029999999999998,19.61,30.14,44.28
Slovenia,1995,44.92999999999999,7.17,48.709999999999994,53.66,64.64,77.87,71.05,7.84,75.8,84.64,103.31,132.29000000000002,21.08,6.45,20.82,22.220000000000002,26.01,45.04
Slovenia,1996,45.08,5.41,51.92,50.88,67.43,77.52,71.89,6.24,83.23,80.59,100.61,138.33999999999997,20.35,4.529999999999999,19.41,19.83,34.230000000000004,39.3
Slovenia,1997,43.33,5.12,45.86,57.0,64.36,69.19,72.27,7.710000000000001,77.63,92.94999999999999,101.44,126.65,16.819999999999997,2.41,13.12,20.680000000000003,27.419999999999998,34.99
Slovenia,1998,40.72,4.95,45.730000000000004,49.150000000000006,58.190000000000005,70.24,66.69,6.26,70.13999999999999,83.5,94.15,125.13999999999999,17.020000000000003,3.5599999999999996,20.310000000000002,14.719999999999999,22.089999999999996,37.019999999999996
Slovenia,1999,40.08,4.0200000000000005,39.15,47.74,63.24,76.23,65.18,5.6,64.07,79.54,95.25,132.09,16.97,2.35,13.200000000000001,16.080000000000002,30.74,39.96
Slovenia,2000,37.93,2.43,38.9,43.94,59.419999999999995,74.16,59.66,2.2199999999999998,58.650000000000006,72.96000000000001,89.88,123.36999999999999,18.419999999999998,2.66,18.310000000000002,15.07,28.73,45.43
Slovenia,2001,37.49,2.4299999999999997,46.15,40.14,55.23,67.93,63.41000000000001,4.21,76.91,67.66,85.65,127.86000000000001,13.41,0.56,13.47,11.76,23.83,30.520000000000003
Slovenia,2002,34.31,1.8199999999999998,34.08,38.53999999999999,59.97,64.03,55.959999999999994,1.77,54.02,62.49000000000001,92.17999999999999,118.5,14.21,1.88,12.84,13.849999999999998,26.689999999999998,28.03
Slovenia,2003,33.96,2.77,36.120000000000005,37.98,52.23,66.14,55.199999999999996,1.98,57.199999999999996,65.52,82.33,112.9,14.08,3.59,13.659999999999998,9.56,20.979999999999997,36.76
Slovenia,2004,33.72,4.61,35.72,38.84,57.07999999999999,52.970000000000006,52.03,5.18,54.58,63.32,84.47,85.83,16.1,4.01,15.760000000000002,13.48,28.55,31.330000000000002
Slovenia,2005,32.11,4.6000000000000005,36.71,38.43,42.75,57.36,50.48,4.03,60.37,60.06,63.870000000000005,96.77,14.72,5.22,11.55,16.02,20.64,31.88
Slovenia,2006,32.61,2.86,37.769999999999996,39.24,44.67,59.14000000000001,54.23,4.09,62.18,65.44999999999999,71.03,105.13999999999999,12.059999999999999,1.55,11.7,11.860000000000001,17.29,29.15
